predicted_scores,ground_truth_scores
0.12903085,3.27
0.096627824,2.87
0.00664367,2.83
-0.042295992,2.47
0.24484837,3.33
0.15844007,2.07
0.21266128,2.57
0.16747741,2.37
0.13827755,1.9
0.23767382,3.93
0.08522002,2.6
-0.021993835,2.53
-0.06844978,1.43
-0.06974397,1.27
0.24752103,3.83
0.2529076,3.97
0.25424126,4.43
0.2544475,4.47
0.25179988,3.47
0.24892762,4.73
0.24175985,4.43
0.13949852,3.9
-0.07412386,2.6
-0.08017309,1.53
0.23804483,4.27
0.03479193,3.6
-0.07604127,2.47
-0.07922881,1.97
-0.08021684,1.6
0.24826558,4.57
0.2430222,4.47
0.20213795,3.4
0.087603666,2.93
-0.071827486,2.27
0.25057873,4.17
0.22810712,2.5
-0.073462196,1.43
-0.079855315,1.07
-0.079992495,1.0
0.24816503,4.63
0.24379015,3.97
0.2363053,2.43
0.2380691,2.47
0.23627596,3.4
0.24774592,4.35
0.24590883,4.2
0.22115736,3.3
0.15799497,2.6
-0.022388268,2.3
0.22720037,2.4
0.21900088,2.13
0.21763071,2.2
0.21173817,2.2
0.20713088,2.27
0.24826558,4.73
0.24654022,4.03
0.23820755,3.35
0.013513423,1.67
-0.075457595,1.3
0.25041452,4.63
0.25224206,4.5
0.25384188,4.63
0.24727073,3.52
-0.06404259,1.8
0.24913211,4.03
0.2485318,4.17
0.23847999,3.3
0.14754982,1.8
-0.04379108,1.53
0.23907495,3.77
0.14431944,3.2
0.10348031,2.9
-0.056560546,2.9
-0.073084526,2.3
0.24747473,4.37
0.22120047,3.43
0.071762875,2.93
-0.059380703,2.5
-0.067077965,2.17
0.24570537,3.1
0.2415138,2.33
0.22536004,2.6
0.16681401,2.13
0.094763204,1.83
0.24738066,4.37
0.22068991,3.53
0.115381435,3.37
-0.037878636,2.8
-0.06330929,2.27
0.12538587,3.77
-0.0673315,2.77
-0.075442374,2.4
-0.07796947,1.77
-0.07816644,1.47
0.2459014,4.83
0.24824812,4.57
0.2495623,4.17
0.24674587,3.5
0.18152627,2.33
0.25099334,4.77
0.24752426,4.57
0.24951614,4.03
0.2483526,3.5
0.22890417,2.17
0.25153744,4.37
0.25030807,4.77
0.24825695,4.83
0.2486499,4.27
0.24761026,3.73
0.24825874,4.43
0.24656829,4.3
0.218636,3.4
-0.05113475,1.97
-0.07339566,1.67
0.24750791,4.07
0.24887158,4.5
0.2438296,3.07
0.23558821,3.23
0.24348414,3.03
0.2391815,4.23
0.22925028,3.5
0.23712893,3.33
0.2401462,3.29
0.1647072,1.97
0.20690176,2.9
0.16815622,2.1
0.07344817,2.3
-0.028345464,2.03
-0.042681873,2.0
0.24540626,2.9
0.1368744,2.4
0.14646907,2.33
0.072512545,2.33
0.031645168,1.97
0.25426206,4.3
0.2526782,3.57
0.23711148,3.13
0.032756165,2.17
-0.061341666,1.7
0.2454013,3.5
0.2478141,4.07
0.2495579,4.45
0.2475314,4.1
0.25225168,3.53
0.26607424,4.67
0.26465455,4.43
0.013896081,2.6
-0.07744931,1.87
-0.079860985,1.3
0.26340193,3.47
-0.04724239,2.47
-0.078836374,1.57
-0.07942925,1.27
-0.07989553,1.3
0.26551947,4.5
0.26476687,3.83
-0.047066834,2.77
-0.07688245,1.83
-0.07922637,1.5
0.26612484,4.33
0.1696422,2.8
0.033554133,1.63
0.0067170304,1.33
-0.03783477,1.2
0.25737417,3.77
0.18668997,2.33
0.1600299,1.8
0.096867144,1.53
0.0967895,1.53
0.23145421,3.63
0.20230858,3.48
0.17864464,3.53
0.108244285,2.83
0.119167425,1.67
0.26208225,2.9
0.2528344,2.7
0.25096524,2.57
0.25251427,2.43
0.24335282,2.4
0.26658198,4.33
0.26316994,3.7
0.2354181,2.17
0.07516516,1.4
-0.027505644,1.57
0.26374215,4.57
0.21568392,3.93
0.1787317,3.43
-0.056198057,2.0
-0.079159066,1.2
0.25899893,4.07
0.2575913,4.3
0.25776625,3.9
0.053797584,2.33
-0.02775987,1.7
0.25807595,3.93
0.20222378,3.93
0.1192365,3.3
0.043903183,3.07
-0.021602642,2.5
0.26271468,4.6
0.23536785,3.77
0.08625763,3.57
-0.00076389656,2.87
-0.03762909,2.47
0.2654654,3.97
0.20911254,3.1
0.16978548,2.45
0.064565696,2.57
0.015423861,2.4
0.2645001,4.61
0.24907045,3.83
0.1299874,3.43
0.034029264,2.83
-0.049785703,2.33
0.09705771,3.93
-0.03793464,3.17
-0.06699502,2.63
-0.07810863,1.67
-0.07902301,1.37
0.2660179,4.53
0.2664638,4.2
0.26542866,3.77
0.2427457,3.1
-0.027411757,2.43
0.26608047,4.6
0.26608312,4.57
0.2664688,4.27
0.26540962,3.3
0.19455843,1.83
0.26613566,4.43
0.26596716,4.67
0.26607424,4.53
0.2668867,4.4
0.26298323,3.53
0.26547515,4.37
0.24916184,3.9
-0.0010630921,2.77
-0.07801512,1.37
-0.07871449,1.13
0.2659677,4.67
0.26500538,4.47
0.26580036,4.0
0.2623316,3.03
0.26389328,3.9
0.24931172,3.93
0.22107531,2.77
0.23124479,2.6
0.23574793,2.5
-0.021676848,1.3
0.26330587,4.67
0.26229784,4.47
0.25792104,4.3
0.2463064,3.83
0.11903297,3.23
0.26645905,3.6
0.24161842,2.5
0.22998515,2.1
0.20789552,2.4
0.14006111,1.97
0.2581044,3.37
0.16043359,2.67
0.07532805,2.23
-0.03769758,1.33
-0.06514245,1.5
0.2544605,3.3
0.26386014,3.7
0.26551625,4.23
0.2661291,3.97
0.26518697,3.59
0.26551363,4.67
0.26113495,4.4
-0.03541819,3.23
-0.079562984,1.83
-0.0802498,1.23
0.25729477,4.13
-0.06681595,2.5
-0.07988998,1.55
-0.08026925,1.53
-0.08031643,1.43
0.26551363,4.67
0.26412132,4.07
-0.05323002,2.9
-0.07130787,2.17
-0.08053021,1.77
0.26392412,4.32
0.12897082,3.37
-0.022297714,2.07
-0.033593927,1.63
-0.050270416,1.4
0.26487824,4.5
0.13919081,2.4
0.09629262,1.57
0.014824321,1.6
0.014744563,1.53
0.25255856,3.8
0.24947941,3.97
0.23976727,3.65
0.107556894,3.2
0.19389251,2.67
0.25267774,2.87
0.23045501,2.53
0.23039609,1.9
0.22716716,2.3
0.16897003,2.03
0.26551363,4.4
0.26620874,4.03
0.25366157,3.07
0.16885795,2.07
-0.027795147,1.73
0.26528364,4.33
0.25790223,4.1
0.24328496,3.67
-0.06341403,2.1
-0.07904199,1.33
0.26017925,4.23
0.25555727,3.93
0.23513971,3.97
0.13979736,2.13
0.02316198,1.4
0.2535789,3.74
0.235668,3.37
0.13994671,2.87
-0.008545891,2.8
-0.063246794,2.63
0.26322728,4.47
0.24296089,4.1
0.08583202,3.34
-0.046228126,2.84
-0.06328063,2.6
0.25148988,3.73
0.18638858,3.37
0.0066483775,2.9
-0.027717674,2.53
-0.06123949,2.22
0.26372594,4.47
0.24569494,3.83
0.033627193,3.33
-0.053149812,2.53
-0.07196511,2.2
0.043073554,3.8
-0.07208558,3.13
-0.07808448,2.63
-0.0792673,1.47
-0.07952266,1.47
0.2655342,4.43
0.26610526,4.3
0.26544952,3.57
0.26036876,2.63
-0.06337018,1.53
0.26606795,4.53
0.26611772,4.57
0.26554102,4.27
0.26603785,3.8
0.23005997,1.93
0.2654936,4.3
0.26549694,4.53
0.26551363,4.67
0.26603198,4.67
0.26661012,3.97
0.26657888,4.27
0.25147277,3.8
-0.073992744,2.43
-0.07954409,1.32
-0.07967096,1.27
0.26644024,4.33
0.26197624,4.37
0.25762108,3.93
0.26460335,3.9
0.25569928,3.53
0.2522764,2.93
-0.02174293,2.39
0.16941084,2.7
0.21489298,2.07
-0.058952935,1.1
0.2610075,4.37
0.24639437,4.33
0.23116761,4.07
0.053635176,3.7
-0.0011726721,3.07
0.26318827,3.17
0.24728222,2.37
0.24527878,2.43
0.14974532,2.0
0.20824564,2.43
0.26103067,3.63
0.20194313,2.63
0.085776284,2.57
-0.05003059,1.8
-0.06979416,1.33
0.264086,3.83
0.2660602,4.2
0.2661357,4.4
0.26747808,4.23
0.26534867,3.5
0.26092947,4.77
0.25949603,4.4
-0.05702672,2.6
-0.078604154,1.9
-0.08005961,1.33
0.24887861,3.53
-0.0726694,2.17
-0.07926282,1.67
-0.07991916,1.4
-0.07997253,1.13
0.26044342,4.7
0.25661224,4.0
-0.059558943,2.6
-0.07770305,1.87
-0.079759255,1.5
0.26115227,4.7
0.17849563,3.2
0.033898428,1.83
0.015477513,2.5
-0.02740045,1.4
0.20158549,3.77
0.14017846,2.3
0.10802657,1.97
0.05367497,1.97
0.085616745,1.73
0.22147441,4.2
0.23147646,4.0
0.22632961,3.52
0.11928853,3.0
0.107931286,2.53
0.24852921,3.33
0.2344073,2.13
0.23761946,2.33
0.23288862,2.6
0.21492186,2.13
0.26044342,4.83
0.26044402,3.6
0.24888183,2.93
-0.032782618,2.17
-0.061085787,1.63
0.25953662,4.5
0.2537745,4.4
0.22644746,3.4
-0.0632807,1.9
-0.07966093,1.3
0.2564195,4.43
0.25767598,4.4
0.25137967,3.77
0.15035194,1.53
0.023943575,1.23
0.1870798,3.5
0.03408771,3.17
-0.021522947,2.73
-0.04210974,2.33
-0.068325736,2.3
0.2512988,4.5
0.064806685,3.47
-0.015060261,2.87
-0.056029502,2.5
-0.066827916,1.9
0.22548598,3.33
0.06465974,3.07
0.007166667,2.43
-0.046205465,1.83
-0.037728634,2.3
0.24876638,4.0
0.054381456,3.07
-0.04607424,2.63
-0.06511154,2.23
-0.07568248,1.97
-0.053184118,3.63
-0.07518761,2.43
-0.07808178,2.1
-0.07903234,1.43
-0.07935572,1.47
0.25869223,4.67
0.2591466,4.33
0.25860897,3.77
0.24500845,3.0
-0.037635714,1.71
0.2595537,4.63
0.25955233,4.47
0.26122522,4.67
0.2598031,3.6
0.24261121,2.57
0.2590413,4.33
0.26042923,4.7
0.26044342,4.5
0.25998333,4.47
0.2608634,3.97
0.25912854,4.57
0.22573403,3.93
-0.06539484,2.5
-0.07881921,1.6
-0.0793555,1.27
0.25856444,4.6
0.2594183,4.3
0.25622493,4.2
0.25461408,4.3
0.2453717,3.2
0.25471523,3.9
0.24208461,2.83
0.23493935,2.77
0.22611837,2.33
0.0069115055,1.27
0.1701034,4.5
0.10847076,3.53
0.024446111,3.2
0.054071043,2.83
-0.008305629,2.17
0.24722031,2.97
0.24993676,3.47
0.24107423,3.03
0.20098196,2.2
0.16907907,1.9
0.25149873,3.67
0.17002672,2.97
0.0542745,2.07
-0.049813107,2.0
-0.06683949,1.37
0.26012653,3.87
0.25990334,4.07
0.2609189,4.43
0.2591295,4.47
0.25312877,3.57
0.26170734,4.63
0.25930366,4.63
-0.029692551,3.1
-0.07736878,1.9
-0.080032185,1.27
0.2507963,3.9
-0.054872435,2.8
-0.077780694,1.7
-0.07985631,1.43
-0.08010359,1.17
0.26170734,4.5
0.25723326,4.37
0.113231845,2.7
-0.06885138,2.5
-0.07947117,1.63
0.24191166,4.27
-0.053248685,1.63
-0.07711286,1.3
-0.07854158,1.16
-0.078762345,1.07
0.25514948,4.3
0.2304654,2.33
0.24212776,2.07
0.25096273,2.03
0.24806382,2.2
0.11895701,3.47
0.0642938,3.4
0.06411442,2.93
-0.0152751645,2.47
-0.04228412,1.87
0.18649612,2.6
0.14968471,1.7
0.13880523,2.77
0.17454311,2.1
0.043277387,2.0
0.2617124,4.53
0.25354093,2.5
0.053331617,1.63
-0.077079214,1.37
-0.07746808,1.07
0.25408784,4.67
0.21542792,4.27
0.14022078,3.6
0.015267326,2.07
-0.07859645,1.13
0.20918734,4.4
0.2314848,4.3
0.19488534,3.97
-0.0463539,1.87
-0.06147122,1.1
0.19482042,3.87
0.0968525,3.42
0.015223371,2.93
-0.05311323,2.6
-0.071934536,2.3
0.25196522,4.57
0.09681162,3.6
-0.027596697,3.17
-0.061088677,2.63
-0.07088065,2.43
0.24582659,3.3
0.21448445,3.03
0.13979557,2.7
0.08601847,2.57
0.006660656,2.07
0.2519683,4.47
0.0642386,3.67
-0.02161522,3.13
-0.068324864,2.53
-0.075701185,2.2
-0.008868022,3.6
-0.068488665,2.53
-0.07634083,2.0
-0.0792038,1.67
-0.07938821,1.5
0.26032022,4.2
0.26031,4.0
0.25517938,3.43
0.20146672,2.8
-0.07202515,1.83
0.26131487,4.57
0.26358163,4.43
0.2636578,3.97
0.2632846,3.33
0.20029144,2.13
0.25745904,4.2
0.26037213,4.43
0.26170734,4.73
0.26354107,4.37
0.2623981,3.94
0.25761712,4.37
0.21482244,3.91
-0.07393948,3.27
-0.079117864,2.0
-0.07941586,1.4
0.25171068,4.23
0.25984788,4.33
0.2266334,3.83
0.11886676,2.1
0.1297894,3.13
0.15051499,4.07
0.02437513,2.53
0.12972437,2.47
0.1402107,2.07
-0.050076593,1.2
0.2599122,4.8
0.25197914,4.57
0.24350351,4.33
0.19499071,4.2
0.015384769,3.23
0.25301972,3.53
0.13948092,2.13
0.16930453,2.53
0.19411038,2.33
0.10763005,2.03
0.24961522,3.23
0.20228124,2.4
0.07517544,1.9
-0.05614418,1.43
-0.07290644,1.13
0.25753137,3.23
0.26328847,4.03
0.26222703,4.07
0.25910097,3.77
0.25523797,3.27
0.26298648,4.67
0.2586899,4.5
0.031538334,2.9
-0.0765802,1.87
-0.080071375,1.2
0.24968511,3.87
-0.03447422,2.57
-0.07752498,1.8
-0.079602316,1.33
-0.0800712,1.27
0.26298648,4.8
0.25539738,4.27
0.14654593,2.6
-0.035331197,2.17
-0.07515968,1.53
0.25624123,4.5
0.16956733,2.83
-0.033093184,1.33
-0.07298971,1.37
-0.07861352,1.23
0.25619295,4.33
0.2198986,2.47
0.11803229,1.37
0.042757154,1.27
0.10731047,1.37
0.09699462,3.17
0.09667501,3.1
0.10783259,2.9
0.043463342,2.47
0.015098724,1.93
0.2362419,2.53
0.21555752,2.27
0.20824958,2.4
0.20677385,2.27
0.07489727,2.1
0.26298648,4.53
0.25773525,3.17
0.20245335,2.73
-0.06683247,1.2
-0.07797431,1.2
0.25932565,4.71
0.2562263,4.71
0.24367289,4.37
0.05345609,2.47
-0.07492735,1.33
0.16921043,4.03
0.16914254,3.97
0.085553676,3.35
-0.056601997,1.43
-0.06868928,1.23
0.12972881,3.33
-0.0010748503,2.4
-0.027621172,2.73
-0.073732026,2.13
-0.078671485,2.16
0.23990096,4.43
0.043510728,3.39
-0.0611299,2.67
-0.0766629,2.39
-0.07867011,2.27
0.24876139,2.8
0.20206277,2.87
0.043142486,2.17
0.043016784,2.2
-0.03320022,2.17
0.20939237,4.33
-0.008364879,3.03
-0.06679073,2.7
-0.07665354,2.2
-0.07847945,1.67
-0.05321263,3.13
-0.07750584,1.8
-0.0790449,1.47
-0.07960449,1.45
-0.079766765,1.23
0.26342538,4.63
0.2598227,4.17
0.25663435,3.67
0.24762504,2.67
-0.06337577,1.57
0.2623649,4.67
0.2638303,4.73
0.26386315,4.37
0.26315498,3.73
0.22683983,2.33
0.2587322,4.27
0.26275417,4.63
0.2634302,4.73
0.26249465,4.58
0.2633245,4.2
0.26026055,4.5
0.25655878,4.33
0.08458071,3.0
-0.07944613,1.6
-0.0796022,1.17
0.26347333,4.2
0.25872695,2.37
0.24636391,4.07
0.20903015,2.27
0.16022292,1.33
0.2213627,3.03
0.15028812,2.33
0.17856725,2.47
0.2091909,2.0
0.0147354165,1.53
0.1950912,4.0
0.024203263,3.9
0.024222905,3.37
-0.027500829,2.93
-0.056100506,1.9
0.2550328,2.83
0.2020175,1.9
0.23503993,2.73
0.20207289,1.67
0.12963054,2.13
0.24387397,3.47
0.20249048,2.73
0.12996216,2.23
-0.03771985,1.67
-0.07198728,1.37
0.25860637,3.33
0.2609262,3.73
0.26277018,4.3
0.26117364,4.13
0.25874043,3.27
