predicted_scores,ground_truth_scores
-0.074000105,43.368645
-0.08035847,40.14706
-0.07813948,26.969564
-0.06471928,47.699543
-0.080837555,19.87712
0.2159018,58.51651
0.07175142,42.6625
0.26558086,69.98707
0.25785834,59.906544
0.26011196,72.38348
0.2581043,66.46028
0.26762155,64.68691
0.24788192,79.91304
0.2547398,69.14916
0.25484213,63.83259
0.22918288,60.413864
0.23006962,66.93067
0.26071233,64.97246
0.20532571,65.660255
0.2389301,60.075893
0.1497857,57.978973
0.23811954,57.833332
0.22412042,79.86029
0.24268086,66.36539
-0.082291275,31.127232
0.25978014,66.74016
0.25642145,60.205883
0.25834858,67.0
0.2622531,57.70946
0.22221635,75.80827
0.100518286,52.10194
0.2553257,58.455357
0.25095913,67.84813
0.16028023,46.261467
-0.06268756,38.162163
0.2404241,68.46371
0.08326695,49.591103
-0.08210612,30.99299
0.19171202,55.576923
0.2613193,76.11087
-0.01680175,51.506096
0.23172934,70.80769
-0.07634118,28.80819
0.26060823,68.295456
0.26414233,69.51695
0.23804879,71.52655
-0.08086182,29.416666
0.07948612,56.289474
0.23496498,71.53435
-0.06944242,42.676723
0.23780358,58.044872
-0.079749435,41.5625
0.24935436,65.88513
0.2566158,66.51875
-0.04135263,47.608974
-0.08138954,35.140244
0.21914323,56.90848
-0.081186675,29.716347
-0.08111858,18.686644
0.18665706,46.964287
0.21675664,75.775
0.24915186,80.05
0.22374631,64.63119
0.21687438,63.235435
0.25721422,68.85625
-0.06014365,48.522728
0.26204282,73.50917
0.24141134,47.801403
0.2616655,68.85811
-0.076180875,43.021027
0.22255316,61.323395
0.24962714,80.38816
-0.07648615,29.80134
0.23850194,64.9375
-0.05863192,42.39732
0.2511675,70.86487
-0.052184936,48.069195
0.13946919,51.220875
0.23045482,60.82983
0.24991316,65.02564
0.09370592,52.9958
0.24796003,74.27119
0.23676714,74.74342
0.24243894,63.15
0.255401,60.5375
0.20702584,65.149536
-0.074274234,40.225
0.26279545,64.736725
0.10298597,54.382355
0.23073916,64.39474
0.25104576,70.59028
0.26142526,77.53548
-0.071721435,43.42857
0.2579542,62.875
0.07043345,50.70625
0.21861498,59.789917
-0.03922391,37.10321
0.25916803,72.85981
-0.07898996,39.16589
0.23605222,56.171875
0.020979583,39.397198
-0.059009943,35.399555
-0.058478467,36.800457
0.25313598,71.61441
0.20851213,61.447117
0.23726459,79.04646
0.24553376,62.765488
0.25572857,56.21154
0.2483346,63.83259
0.26381585,59.64189
0.23503192,68.63513
0.25113255,78.754425
0.25711063,66.775
0.1771214,53.57627
0.23533358,64.375
-0.06353538,44.662735
0.2624196,78.31637
0.24983609,62.47345
-0.081069775,15.836135
0.25093254,55.32547
0.2465559,54.150444
0.26100317,71.77631
0.25286105,70.27155
0.25407815,72.966515
0.2575023,57.88913
0.25166708,76.8175
0.25639144,65.66216
0.12809105,60.111652
0.26617002,72.08878
0.21155795,53.678898
0.25439516,71.23077
0.24364637,79.410255
-0.074443914,49.970184
0.2526525,62.875
0.2389683,47.098682
-0.011472049,51.507633
0.26085228,70.72345
0.2642638,79.56422
0.24099405,62.16892
0.2367404,68.63513
0.24509479,62.978992
0.10501019,62.83913
0.25131106,62.765488
0.24099068,63.529762
-0.081413195,11.855263
0.23906158,63.880253
0.25508058,64.704346
0.23812535,68.60619
0.2331677,51.898304
0.2633724,59.339287
0.23356001,81.49324
0.20333193,41.65
0.24448563,79.82563
0.17560065,64.19954
0.21971168,69.625
0.14922026,47.725662
0.2587609,63.20946
0.123018846,56.597828
0.23995164,63.34198
-0.014091327,44.125
0.2592454,72.55
0.22182192,62.69248
-0.079676494,36.8875
0.25032872,77.11522
-0.080479175,36.30048
0.24558431,70.20043
0.2573987,70.3141
0.24088517,54.84598
0.25399217,78.34375
0.2516737,70.92857
0.25209656,66.2374
0.2601792,61.138157
0.2626107,65.5
0.2544604,53.31875
0.22745092,50.56933
0.25818613,71.9646
0.26195276,74.830505
0.24258651,72.165215
0.24280535,74.45395
0.23837438,75.25
0.25092962,76.11194
0.25394943,76.28992
0.23479651,67.29204
0.100319535,56.1375
-0.08045656,7.05
0.2617978,71.38053
0.25554636,72.576385
0.026488932,37.04369
-0.08013598,39.26891
0.23743829,68.48649
0.2519954,77.50641
0.21156566,76.11429
0.24324128,75.74359
0.2572794,80.48695
0.01243613,43.783184
0.22163415,54.965595
0.1820235,62.416668
0.25472796,71.5913
0.24084762,66.70536
-0.050175376,44.05
0.26151904,68.189186
0.0881654,53.05531
0.2346052,59.309322
0.2648524,69.79783
0.2629549,70.084785
0.14755854,54.067566
0.25742003,54.183037
-0.06060844,40.963303
0.24224442,56.67017
0.25837487,75.76106
-0.07996094,19.094538
0.25469747,73.111115
0.25250444,68.73684
0.24293157,67.36184
0.22952326,65.95
0.21202844,64.63372
0.24488728,74.64449
0.2577583,60.160255
0.22326665,64.25
0.2432792,73.92411
0.2474129,62.05
0.2470836,75.88461
-0.079982884,35.51376
-0.08087836,23.176605
-0.07864631,40.205128
0.25246432,63.197826
0.2485098,63.13053
0.20255823,61.15625
0.22013718,56.370193
0.25700954,80.43363
0.23486683,68.132355
0.2550972,78.09244
0.25601953,58.75
0.17077696,58.463043
0.2551387,66.16102
0.23596178,65.33669
0.24950153,70.49039
0.21575062,72.03761
0.2597027,74.67609
0.25378338,78.37162
0.22992219,72.5514
0.23462597,76.00625
0.15554412,58.349514
0.099565595,50.002155
-0.07042508,31.394737
0.24828938,71.616974
0.24317333,79.0344
0.22602442,51.47059
0.022894466,46.964287
0.24374373,69.55531
0.24263793,72.373856
0.25256938,59.875
-0.08065487,14.215278
0.2569616,72.81087
0.23156363,71.38513
0.23446977,64.8446
0.2469867,75.11364
0.26388308,75.32174
0.12623626,50.131695
0.24516965,72.72298
0.24125235,73.03151
0.26378986,67.64078
-0.014659458,43.378204
0.2288464,53.198597
0.26384175,66.175
0.24651273,57.896553
0.25551927,65.2
0.26512614,72.26293
0.25271216,50.938053
-0.08042396,39.282894
0.24416727,71.9054
-0.045798317,43.611652
0.07836012,53.098427
0.26410022,72.0711
0.24052946,55.50893
0.25149283,67.99306
0.26667738,79.18224
-0.076780155,40.555805
0.19685645,53.027027
0.2436176,60.223213
-0.08102813,20.576271
0.22948757,66.34292
0.2209254,70.878204
0.25554413,74.489365
0.09366212,50.985294
0.2646595,72.671875
0.2586602,65.36487
0.20724812,80.850914
0.11455066,50.885513
0.15533957,52.252213
0.23801918,60.24286
0.2431884,53.78472
0.25261056,75.625
0.22847717,66.71304
0.23022512,70.3
0.25226772,75.89706
0.261028,72.8192
0.26469272,74.95536
0.24617822,74.125
0.24497616,57.77941
0.23078944,72.22248
0.25927335,75.1
0.22204396,58.908653
0.25552437,79.26147
-0.08121521,28.75701
0.25448197,75.25
-0.024582496,41.29241
0.24799046,78.95872
0.17721796,38.783615
0.25766167,78.916664
0.23813228,68.47321
0.19987783,38.480602
0.24962644,65.17478
0.24672984,70.43142
0.26211685,67.44196
0.23812667,65.02876
0.2527108,73.11384
0.22596322,78.79673
0.11326557,35.98611
0.2651208,72.840706
0.24968494,71.33475
0.24261405,67.27966
0.24334194,78.2171
0.25258452,78.5354
0.26402622,57.664474
0.2448984,72.75944
-0.007824172,43.91514
-0.044806376,47.184578
-0.08285556,17.6375
0.256039,60.954742
0.23060106,56.97198
0.2681869,67.14348
0.24993642,68.6942
0.22826754,57.918068
0.24680538,73.34615
0.2339528,71.19612
0.23318866,69.223915
0.26597634,72.427635
-0.080483265,18.817226
0.24843474,67.41597
0.24657471,80.34559
0.25028774,73.03472
0.23563111,64.695946
0.25858566,71.67257
0.23733987,61.2323
0.25553155,75.61504
0.19603962,76.728775
-0.08063069,36.573395
0.23471074,77.659294
0.25651816,77.97477
0.25604618,67.39286
0.12337225,52.3922
0.21831915,67.38915
-0.08154047,20.125
0.22535196,54.55388
0.22853665,55.93125
-0.08257083,29.834158
0.23499162,66.41071
0.2406647,79.40966
0.18033367,58.2
0.2396552,66.39449
0.25055742,62.219627
0.25376272,74.247665
-0.04287971,50.15625
0.2092354,60.8125
0.19050653,83.5
0.009987163,48.111843
-0.08015725,22.95339
0.25469106,74.65
0.13936615,49.52941
0.2467535,65.46681
0.24327904,77.7458
0.23442362,68.17857
0.244812,73.3
0.25328863,70.7567
0.20936984,54.664288
-0.034747615,36.95625
0.2191577,60.33945
-0.082548544,29.4625
0.26303038,66.10811
0.26772502,63.526318
0.26319638,77.20763
0.26074192,65.60045
-0.030563131,44.59633
0.23688233,77.65625
0.23345478,65.380844
-0.08080952,33.558037
0.2575354,71.19375
0.25735074,75.18125
0.23958708,65.46681
0.26015916,77.028015
0.22895658,55.283615
0.20830588,53.27311
0.23167698,72.92308
-0.07772608,34.97059
0.2430748,68.302635
0.049560457,48.03205
0.24218607,68.375
0.23913538,68.73319
0.25708306,67.29204
-0.07292945,51.68919
0.2276323,47.25
0.23990153,66.86134
0.24507707,61.5257
0.2587267,63.804054
0.25657156,62.216385
0.24738051,71.125
0.22512752,53.105263
0.21644965,46.635136
0.24182142,69.194954
0.22388756,67.0
0.25582072,57.85
0.25611806,71.87143
0.26746258,74.16803
-0.08194543,24.207945
0.017152287,45.049107
-0.074133694,36.925
0.2540456,66.62838
-0.0082292585,46.26351
-0.082716614,22.225729
0.25493047,68.932434
-0.07652242,38.30128
0.20606661,56.392857
0.26062542,60.600468
0.25987887,78.231094
0.24709913,60.865383
0.25658366,74.19037
0.24579062,50.2027
-0.06927989,43.825
-0.07763027,48.865566
0.24360071,62.4625
0.22490895,60.714287
0.21792267,57.16055
0.24451135,69.304054
0.056885414,42.392242
0.09358001,66.8625
0.16153422,54.74286
0.19984452,49.15
-0.08080564,31.268965
0.2542599,77.56579
0.22660464,74.58705
0.24502608,70.09375
0.23052776,80.03795
0.2447411,71.20283
0.23024277,77.402176
0.21026689,53.62931
0.06959835,46.78435
0.19996049,43.15
0.017964134,43.664288
0.2506191,60.6422
0.2495783,61.966103
0.259961,70.53571
0.2491984,56.2973
0.2435818,77.85897
0.2681086,67.55932
0.23081642,78.78571
0.009279503,41.40972
0.22981852,79.560814
0.22965863,74.3411
0.15836146,47.111607
0.25190464,72.19181
0.2417633,62.450935
-0.08131501,13.259346
0.25516218,62.40802
-0.075845264,37.225
0.07689829,50.95
0.25645635,73.47664
0.26864436,71.310814
0.21232715,65.92056
0.20712613,62.03472
0.25029314,51.217392
0.2580516,69.08108
0.2414672,60.486843
0.21108413,58.910194
-0.053780824,35.03125
0.23699123,67.6875
0.24810073,54.919643
0.20282547,58.89732
0.19119781,52.35811
0.26595148,76.97174
0.24228516,79.48649
0.23417799,72.789474
0.23886868,66.78478
0.25392568,75.76106
0.008913448,36.643204
0.26446396,80.33259
0.23039241,70.466385
0.25527218,59.61842
-0.010187628,47.558697
0.26094556,68.75221
0.24805032,57.775
0.2407518,52.694954
0.26270398,61.328125
0.19010803,52.5625
-0.07854725,29.875
0.119660914,57.36215
-0.080806784,30.8211
0.24411884,70.939186
0.1666467,58.518692
0.2536099,73.42478
0.25143614,58.334034
0.21394007,56.163136
0.1441268,39.81087
0.23390256,54.302174
0.23632862,66.1969
-0.073714174,33.426086
0.059927993,34.346638
0.13850528,44.18696
0.027309297,50.339806
-0.08018012,24.44375
0.0019541169,43.22059
0.2599152,69.775
0.24905217,74.41807
0.24472971,74.94444
0.26125458,77.97609
0.2482401,65.00862
0.048803788,42.611843
0.24650359,72.34286
0.17624502,59.84513
-0.065055765,46.90972
0.23241639,74.18056
0.24569513,72.325
-0.081828676,26.418919
0.23369232,76.73649
0.18953982,44.002213
0.24861631,66.318184
0.23755246,72.5
0.259579,50.08051
-0.08010176,21.216217
0.23495808,65.92056
0.24752583,70.039474
0.12660757,53.398647
0.23419924,63.432434
0.24702252,71.54128
0.14303108,43.43919
0.2561939,66.55804
0.061153457,46.15
0.20008494,57.70238
0.24105895,77.24375
-0.07525439,35.04054
0.24251856,66.27631
0.23314314,71.310814
0.20159312,57.542683
0.26313594,76.956894
0.24705015,68.82522
0.24645466,70.504425
0.24926141,60.567795
0.24528678,70.60504
0.23965922,69.283485
0.26015925,72.7542
0.24078633,56.59112
-0.076592915,33.168068
0.22573361,74.368935
0.20655793,67.22298
0.2567866,70.53571
-0.037359398,43.688072
-0.07464088,44.10811
0.24005026,66.84135
0.21963753,57.938526
0.20783746,55.69958
-0.06937756,35.932434
0.25058788,80.77594
0.1366874,47.28761
0.24977905,73.44748
0.2617047,69.92036
0.22331421,77.83261
0.2338845,75.029015
0.24547608,73.16956
0.25957066,74.32477
0.26576495,77.2587
0.23684993,64.77027
0.24886635,65.35
-0.031350445,40.72479
0.24601674,61.107143
0.23695347,72.31356
-0.02494275,40.1875
0.15751858,49.035046
0.23615417,61.549107
0.233079,66.288795
0.11206553,44.277542
-0.051257864,41.03899
0.24434943,46.080357
0.098719314,49.95519
0.2527636,68.5657
0.25412992,68.48649
0.26709855,74.79587
0.16265789,60.82874
0.2544285,62.317566
0.2517833,81.1
0.22693169,59.893566
0.26082075,71.23853
-0.07920032,27.413866
0.24241446,68.73319
-0.06631551,50.868305
0.254261,69.04425
0.25382543,55.140625
0.25637248,66.925
-0.08030976,30.26415
0.24770495,65.79095
0.21916603,57.230263
0.24390222,77.25467
0.21281154,72.30357
0.24288756,75.09722
0.082885206,52.975
0.22961833,54.284405
0.24808808,55.39407
0.19313131,56.82243
0.26128843,73.825
-0.08189165,34.138657
0.06705867,41.860847
0.26564583,71.78037
-0.07685873,28.315126
0.24703032,76.63785
0.24665803,70.633026
0.25111303,81.10256
0.25808817,57.635136
0.2572679,73.958694
0.23242621,64.5042
0.23124655,62.125
0.23038164,78.458336
0.21673657,74.7
0.23334825,61.0
0.14333506,48.192795
0.2371624,72.789474
0.10991777,45.049107
0.26062724,73.86283
0.24242455,63.256943
0.23737872,68.20905
0.24407375,71.201385
0.25047457,60.691177
0.24299635,62.70168
0.23828386,67.51106
0.25393865,55.051723
-0.08179603,32.544117
-0.07477741,32.810097
-0.0302457,47.015087
0.21663477,70.20043
0.23638692,66.927635
0.11927893,59.772125
-0.061774947,48.212185
0.25611216,67.90826
0.23775181,64.547295
0.2431476,58.056725
0.1712141,53.888393
0.22316085,58.509125
0.2508824,49.737396
-0.080415174,24.114864
0.2415539,58.304054
0.25920063,69.03425
0.24257958,58.75
0.2578859,61.456
0.22201557,50.95
0.2529269,74.13513
0.12218609,53.032894
0.2422953,75.25
0.21589258,74.80804
0.19875105,45.47826
0.096114434,55.247643
0.24004069,76.87054
0.22065955,61.7973
0.25083327,65.82143
0.22049308,77.38616
0.19949156,52.598682
0.23796979,59.50625
0.25976354,71.57563
0.2607296,69.93644
0.2498556,78.94079
0.2471182,75.957146
-0.06937525,55.481133
0.22304599,52.195206
0.24839874,63.92647
0.2551339,79.375
0.25773194,61.447117
0.25699526,73.47059
0.23436646,73.36229
0.038053997,57.50472
0.21902278,78.41438
0.24022278,76.601295
0.23323211,50.658653
0.25780565,68.43807
0.24854012,72.35526
-0.0746035,44.3125
0.24951315,66.57692
0.2610895,67.51106
0.20782436,48.384617
0.17702018,47.592857
0.22563317,77.33044
0.20443426,65.74286
0.25463453,70.74306
0.24047045,65.521225
0.25113988,59.115044
-0.03538196,45.655964
-0.08138611,24.736841
0.017227862,41.81579
0.24563353,58.160713
0.23803966,75.608696
0.21197113,70.55604
0.25027543,74.952705
0.2521515,75.31875
-0.07251908,34.415966
0.19724551,60.60811
0.25769192,75.25
0.24218345,67.0
0.26347995,79.52232
-0.08048445,32.259174
0.23337495,69.295654
0.25547978,67.51106
-0.037936006,43.636555
0.23961133,63.215595
-0.08067608,18.029816
0.25518465,75.73529
-0.081617214,26.00191
0.25431892,66.470184
0.1913236,54.10119
0.23139526,60.01351
0.24830648,65.67161
0.24419604,65.27143
0.2592394,69.435715
0.22594555,64.80974
0.2532278,48.163715
-0.07636735,32.741524
0.24940749,64.9
0.25200197,65.854164
-0.080793634,27.659721
-0.04883985,43.649555
0.24367638,58.029125
0.2395715,60.07839
0.24217498,70.91525
0.2042722,59.02966
0.02508015,48.087265
0.24383593,70.6
0.008977285,46.639908
0.24975164,68.410255
0.23749831,70.91525
-0.07838088,28.202703
0.07242175,47.033615
0.23944743,69.1554
0.18135546,57.04054
-0.024706082,36.28348
0.26433906,68.109245
0.24237326,75.88461
0.2577173,71.894066
0.23472165,52.019737
-0.07645151,35.46822
0.2648735,72.840706
0.24874632,78.46239
0.24585283,72.45217
0.2463836,65.660255
0.22770086,56.128506
0.25020713,54.694916
0.15405117,46.519737
0.07832744,53.673077
0.16922699,61.648647
0.1353757,46.30134
0.21184362,74.471695
0.23387812,70.02009
0.25929853,78.09244
